refseq_chromosomes	status	group	modify_date	refseq_plasmids	release_date	genes	proteins	gc_percent	center	taxon_id	insdc_chromosomes	wgs	bioproject_accession	bioproject_id	subgroup	organism	insdc_plasmids	scaffolds	size
[]	COMPLETE		2012-06-14 00:00:00	[]	2011-08-12 00:00:00					759362	[]		PRJNA161161	161161		Ketogulonigenium vulgarum WSH-001	[]		
[]	COMPLETE		2012-05-16 00:00:00	[]	2009-07-02 00:00:00					521008	[]		PRJNA161197	161197		Borrelia burgdorferi JD1	[]		
[]	COMPLETE		2012-05-16 00:00:00	[]	2009-07-02 00:00:00					521007	[]		PRJNA161241	161241		Borrelia burgdorferi N40	[]		
[]	COMPLETE		2012-06-13 00:00:00	[]	2010-05-21 00:00:00					707185	[]		PRJNA161353	161353		Chlamydia trachomatis G/9768	[]		
[]	COMPLETE		2012-06-13 00:00:00	[]	2010-05-21 00:00:00					707186	[]		PRJNA161361	161361		Chlamydia trachomatis G/11222	[]		
[]	COMPLETE		2012-06-13 00:00:00	[]	2010-05-21 00:00:00					707183	[]		PRJNA161369	161369		Chlamydia trachomatis E/11023	[]		
[]	COMPLETE		2012-06-14 00:00:00	[]	2010-05-28 00:00:00					718219	[]		PRJNA161377	161377		Chlamydia trachomatis G/9301	[]		
[]	COMPLETE		2012-06-13 00:00:00	[]	2010-05-21 00:00:00					707184	[]		PRJNA161403	161403		Chlamydia trachomatis E/150	[]		
[]	COMPLETE		2012-06-13 00:00:00	[]	2010-05-21 00:00:00					707187	[]		PRJNA161409	161409		Chlamydia trachomatis G/11074	[]		
[]	COMPLETE		2012-06-12 00:00:00	[]	2010-08-06 00:00:00					59374	[]		PRJNA161919	161919		Fibrobacter succinogenes subsp. succinogenes S85	[]		
[]	COMPLETE		2012-06-13 00:00:00	[]	2010-10-25 00:00:00					262727	[]		PRJNA161921	161921		Haemophilus influenzae R2846	[]		
[]	COMPLETE		2012-06-13 00:00:00	[]	2010-10-22 00:00:00					262728	[]		PRJNA161923	161923		Haemophilus influenzae R2866	[]		
[]	COMPLETE		2012-05-16 00:00:00	[]	2009-10-21 00:00:00					290847	[]		PRJNA161925	161925		Helicobacter pylori 51	[]		
[]	COMPLETE		2012-06-16 00:00:00	[]	2011-01-18 00:00:00					399804	[]		PRJNA161927	161927		Shewanella putrefaciens 200	[]		
[]	COMPLETE		2012-06-15 00:00:00	[]	2011-03-03 00:00:00					353496	[]		PRJNA161929	161929		Lactobacillus delbrueckii subsp. bulgaricus 2038	[]		
[]	COMPLETE		2012-08-06 00:00:00	[]	2006-01-21 00:00:00					316407	[]		PRJNA161931	161931		Escherichia coli str. K-12 substr. W3110	[]		
[]	COMPLETE		2012-06-17 00:00:00	[]	2011-08-10 00:00:00					420890	[]		PRJDA161935	161935		Lactococcus garvieae Lg2	[]		
[]	COMPLETE		2012-06-17 00:00:00	[]	2010-03-30 00:00:00					423211	[]		PRJNA161937	161937		Streptococcus suis GZ1	[]		
[]	COMPLETE		2012-05-16 00:00:00	[]	2009-12-15 00:00:00					431946	[]		PRJDA161939	161939		Escherichia coli SE15	[]		
[]	COMPLETE		2012-06-17 00:00:00	[]	2011-07-05 00:00:00					443150	[]		PRJNA161941	161941		Mycobacterium tuberculosis CCDC5180	[]		
[]	COMPLETE		2012-06-17 00:00:00	[]	2011-07-05 00:00:00					443149	[]		PRJNA161943	161943		Mycobacterium tuberculosis CCDC5079	[]		
[]	COMPLETE		2012-06-17 00:00:00	[]	2010-03-30 00:00:00					449216	[]		PRJNA161945	161945		Rickettsia prowazekii Rp22	[]		
[]	COMPLETE		2012-05-25 00:00:00	[]	2009-07-15 00:00:00					469008	[]		PRJNA161947	161947		Escherichia coli BL21(DE3)	[]		
[]	COMPLETE		2012-05-25 00:00:00	[]	2009-06-30 00:00:00					469008	[]		PRJEA161949	161949		Escherichia coli BL21(DE3)	[]		
[]	COMPLETE		2012-06-18 00:00:00	[]	2009-10-05 00:00:00					536056	[]		PRJNA161951	161951		Escherichia coli DH1	[]		
[]	COMPLETE		2012-06-18 00:00:00	[]	2010-09-22 00:00:00					565047	[]		PRJEA161953	161953		Listeria monocytogenes serotype 4a str. L99	[]		
[]	COMPLETE		2012-06-18 00:00:00	[]	2012-04-24 00:00:00					584721	[]		PRJNA161955	161955		Pasteurella multocida subsp. multocida str. 3480	[]		
[]	COMPLETE		2012-06-18 00:00:00	[]	2011-10-20 00:00:00					573825	[]		PRJNA161957	161957		Leptospira interrogans serovar Lai str. IPAV	[]		
[]	COMPLETE		2012-06-19 00:00:00	[]	2010-10-21 00:00:00					572479	[]		PRJNA161959	161959		Halanaerobium praevalens DSM 2228	[]		
[]	COMPLETE		2012-05-10 00:00:00	[]	2010-11-05 00:00:00					573059	[]		PRJNA161961	161961		Desulfovibrio vulgaris RCH1	[]		
[]	COMPLETE		2012-05-16 00:00:00	[]	2009-01-23 00:00:00					591946	[]		PRJNA161965	161965		Escherichia coli LF82	[]		
[]	COMPLETE		2012-06-18 00:00:00	[]	2009-10-15 00:00:00					604162	[]		PRJEA161967	161967		Neisseria meningitidis 8013	[]		
[]	COMPLETE		2012-05-10 00:00:00	[]	2010-02-03 00:00:00					703339	[]		PRJNA161969	161969		Staphylococcus aureus 04-02981	[]		
[]	COMPLETE		2012-06-18 00:00:00	[]	2010-10-13 00:00:00					630588	[]		PRJNA161971	161971		Neisseria meningitidis alpha710	[]		
[]	COMPLETE		2012-06-18 00:00:00	[]	2009-12-28 00:00:00					510831	[]		PRJNA161973	161973		Francisella tularensis subsp. tularensis NE061598	[]		
[]	COMPLETE		2012-06-19 00:00:00	[]	2010-09-22 00:00:00					655817	[]		PRJNA161975	161975		Escherichia coli ABU 83972	[]		
[]	COMPLETE		2012-05-11 00:00:00	[]	2010-06-17 00:00:00					663917	[]		PRJNA161977	161977		Geobacter sulfurreducens KN400	[]		
[]	COMPLETE		2012-06-19 00:00:00	[]	2011-02-10 00:00:00					663954	[]		PRJNA161979	161979		Streptococcus dysgalactiae subsp. equisimilis ATCC 12394	[]		
[]	COMPLETE		2012-06-19 00:00:00	[]	2009-09-26 00:00:00					568703	[]		PRJDA161983	161983		Lactobacillus rhamnosus GG	[]		
[]	COMPLETE		2012-05-15 00:00:00	[]	2010-01-28 00:00:00					216592	[]		PRJEA161985	161985		Escherichia coli 042	[]		
[]	COMPLETE		2012-05-15 00:00:00	[]	2010-11-30 00:00:00					685038	[]		PRJNA161987	161987		Escherichia coli O83:H1 str. NRG 857C	[]		
[]	COMPLETE		2012-06-18 00:00:00	[]	2011-01-04 00:00:00					637887	[]		PRJNA161989	161989		Clostridium thermocellum DSM 1313	[]		
[]	COMPLETE		2012-06-13 00:00:00	[]	2011-05-09 00:00:00					696406	[]		PRJNA161991	161991		Escherichia coli UMNK88	[]		
[]	COMPLETE		2012-05-15 00:00:00	[]	2010-10-21 00:00:00					316401	[]		PRJEA161993	161993		Escherichia coli ETEC H10407	[]		
[]	COMPLETE		2012-06-18 00:00:00	[]	2010-02-24 00:00:00					634464	[]		PRJEA161995	161995		Chlamydia trachomatis Sweden2	[]		
[]	COMPLETE		2012-06-13 00:00:00	[]	2011-08-25 00:00:00					707235	[]		PRJNA161997	161997		Mycobacterium tuberculosis CTRI-2	[]		
[]	COMPLETE		2012-06-13 00:00:00	[]	2010-01-29 00:00:00					710128	[]		PRJNA161999	161999		Mycoplasma gallisepticum str. R(high)	[]		
[]	COMPLETE		2012-06-13 00:00:00	[]	2010-01-29 00:00:00					708616	[]		PRJNA162001	162001		Mycoplasma gallisepticum str. F	[]		
[]	COMPLETE		2012-06-14 00:00:00	[]	2010-06-29 00:00:00					712938	[]		PRJNA162003	162003		Lactobacillus fermentum CECT 5716	[]		
[]	COMPLETE		2012-06-14 00:00:00	[]	2010-07-07 00:00:00					712961	[]		PRJNA162005	162005		Lactobacillus salivarius CECT 5713	[]		
[]	COMPLETE		2012-07-12 00:00:00	[]	2010-04-12 00:00:00					714962	[]		PRJNA162007	162007		Escherichia coli IHE3034	[]		
[]	COMPLETE		2012-06-13 00:00:00	[]	2010-11-09 00:00:00					225937	[]		PRJNA162009	162009		Marinobacter adhaerens HP15	[]		
[]	COMPLETE		2012-06-19 00:00:00	[]	2010-12-14 00:00:00					566546	[]		PRJNA162011	162011		Escherichia coli W	[]		
[]	COMPLETE		2012-06-15 00:00:00	[]	2011-03-07 00:00:00					992406	[]		PRJNA162013	162013		Riemerella anatipestifer RA-GD	[]		
[]	COMPLETE		2012-06-14 00:00:00	[]	2010-11-19 00:00:00					767463	[]		PRJNA162015	162015		Streptococcus thermophilus ND03	[]		
[]	COMPLETE		2012-06-14 00:00:00	[]	2011-02-16 00:00:00					767462	[]		PRJNA162017	162017		Lactobacillus helveticus H10	[]		
[]	COMPLETE		2012-06-14 00:00:00	[]	2011-05-31 00:00:00					768065	[]		PRJEA162019	162019		Haloquadratum walsbyi C23	[]		
[]	COMPLETE		2012-06-14 00:00:00	[]	2012-04-17 00:00:00					768494	[]		PRJNA162021	162021		Bacillus anthracis str. H9401	[]		
[]	COMPLETE		2012-06-14 00:00:00	[]	2010-09-23 00:00:00					788929	[]		PRJNA162023	162023		Xylella fastidiosa subsp. fastidiosa GB514	[]		
[]	COMPLETE		2012-06-13 00:00:00	[]	2011-06-06 00:00:00					693970	[]		PRJNA162025	162025		Shewanella baltica OS117	[]		
[]	COMPLETE		2012-06-14 00:00:00	[]	2010-07-29 00:00:00					722438	[]		PRJNA162027	162027		Mycoplasma pneumoniae FH	[]		
[]	COMPLETE		2012-06-14 00:00:00	[]	2011-05-27 00:00:00					859194	[]		PRJNA162029	162029		Mycoplasma haemofelis Ohio2	[]		
[]	COMPLETE		2012-06-20 00:00:00	[]	2011-07-04 00:00:00					866629	[]		PRJEA162031	162031		Mycoplasma leachii 99/014/6	[]		
[]	COMPLETE		2012-06-14 00:00:00	[]	2012-04-11 00:00:00					866895	[]		PRJEA162033	162033		Halobacillus halophilus DSM 2266	[]		
[]	COMPLETE		2012-05-15 00:00:00	[]	2010-07-29 00:00:00					869216	[]		PRJNA162035	162035		Streptococcus pneumoniae INV200	[]		
[]	COMPLETE		2012-05-15 00:00:00	[]	2010-07-29 00:00:00					869215	[]		PRJNA162037	162037		Streptococcus pneumoniae OXC141	[]		
[]	COMPLETE		2012-05-15 00:00:00	[]	2010-07-29 00:00:00					869269	[]		PRJNA162039	162039		Streptococcus pneumoniae INV104	[]		
[]	COMPLETE		2012-06-14 00:00:00	[]	2011-07-06 00:00:00					869211	[]		PRJNA162041	162041		Spirochaeta thermophila DSM 6578	[]		
[]	COMPLETE		2012-06-14 00:00:00	[]	2010-09-24 00:00:00					869729	[]		PRJNA162043	162043		Escherichia coli UM146	[]		
[]	COMPLETE		2012-06-15 00:00:00	[]	2011-05-18 00:00:00					1009464	[]		PRJNA162045	162045		Gardnerella vaginalis HMP9231	[]		
[]	COMPLETE		2012-06-14 00:00:00	[]	2011-11-03 00:00:00					885276	[]		PRJNA162047	162047		Escherichia coli str. 'clone D i2'	[]		
[]	COMPLETE		2012-06-14 00:00:00	[]	2011-11-03 00:00:00					885275	[]		PRJNA162049	162049		Escherichia coli str. 'clone D i14'	[]		
[]	COMPLETE		2012-05-15 00:00:00	[]	2010-12-17 00:00:00					536056	[]		PRJDA162051	162051		Escherichia coli DH1	[]		
[]	COMPLETE		2012-06-15 00:00:00	[]	2010-11-24 00:00:00					907287	[]		PRJNA162053	162053		Mycoplasma hyopneumoniae 168	[]		
[]	COMPLETE		2012-06-15 00:00:00	[]	2010-12-03 00:00:00					931281	[]		PRJNA162055	162055		Pseudomonas putida BIRD-1	[]		
[]	COMPLETE		2012-06-15 00:00:00	[]	2011-04-20 00:00:00					909954	[]		PRJNA162057	162057		Lactobacillus johnsonii DPC 6026	[]		
[]	COMPLETE		2012-06-15 00:00:00	[]	2011-05-11 00:00:00					909952	[]		PRJNA162059	162059		Propionibacterium acnes 266	[]		
[]	COMPLETE		2012-06-15 00:00:00	[]	2012-04-02 00:00:00					910348	[]		PRJNA162061	162061		Escherichia coli P12b	[]		
[]	COMPLETE		2011-03-02 00:00:00	[]	2010-12-09 00:00:00					929557	[]		PRJEA162063	162063		Chlamydophila psittaci RD1	[]		
[]	COMPLETE		2012-06-14 00:00:00	[]	2011-05-25 00:00:00					768493	[]		PRJNA162065	162065		Serratia sp. AS13	[]		
[]	COMPLETE		2012-06-15 00:00:00	[]	2011-02-16 00:00:00					930943	[]		PRJNA162067	162067		Sulfolobus islandicus HVE10/4	[]		
[]	COMPLETE		2012-06-15 00:00:00	[]	2011-01-14 00:00:00					930944	[]		PRJEA162069	162069		Yersinia enterocolitica subsp. palearctica Y11	[]		
[]	COMPLETE		2012-06-15 00:00:00	[]	2011-02-16 00:00:00					930945	[]		PRJNA162071	162071		Sulfolobus islandicus REY15A	[]		
[]	COMPLETE		2012-06-15 00:00:00	[]	2011-04-02 00:00:00					932677	[]		PRJDA162073	162073		Pantoea ananatis AJ13355	[]		
[]	COMPLETE		2012-06-15 00:00:00	[]	2011-03-04 00:00:00					935588	[]		PRJNA162075	162075		Neisseria meningitidis M01-240355	[]		
[]	COMPLETE		2012-06-15 00:00:00	[]	2011-03-04 00:00:00					935589	[]		PRJNA162077	162077		Neisseria meningitidis NZ-05/33	[]		
[]	COMPLETE		2012-06-15 00:00:00	[]	2011-03-04 00:00:00					935591	[]		PRJNA162079	162079		Neisseria meningitidis M01-240149	[]		
[]	COMPLETE		2012-06-15 00:00:00	[]	2011-03-04 00:00:00					935593	[]		PRJNA162081	162081		Neisseria meningitidis M04-240196	[]		
[]	COMPLETE		2012-06-15 00:00:00	[]	2011-03-04 00:00:00					909420	[]		PRJNA162083	162083		Neisseria meningitidis H44/76	[]		
[]	COMPLETE		2012-06-15 00:00:00	[]	2011-03-04 00:00:00					935599	[]		PRJNA162085	162085		Neisseria meningitidis G2136	[]		
[]	COMPLETE		2012-06-15 00:00:00	[]	2011-04-27 00:00:00					936139	[]		PRJNA162087	162087		Mycoplasma hyorhinis MCLD	[]		
[]	COMPLETE		2012-06-15 00:00:00	[]	2011-09-19 00:00:00					941193	[]		PRJNA162089	162089		Pseudomonas aeruginosa M18	[]		
[]	COMPLETE		2012-05-16 00:00:00	[]	2011-02-08 00:00:00					941968	[]		PRJEA162091	162091		Clostridium botulinum H04402 065	[]		
[]	COMPLETE		2012-06-15 00:00:00	[]	2011-01-17 00:00:00					942513	[]		PRJEA162093	162093		Neisseria meningitidis WUE 2594	[]		
[]	COMPLETE		2012-06-15 00:00:00	[]	2011-01-20 00:00:00					945704	[]		PRJNA162095	162095		Streptococcus suis JS14	[]		
[]	COMPLETE		2012-06-15 00:00:00	[]	2012-04-10 00:00:00					945713	[]		PRJNA162097	162097		Ignavibacterium album JCM 16511	[]		
[]	COMPLETE		2012-06-18 00:00:00	[]	2012-04-06 00:00:00					595495	[]		PRJNA162099	162099		Escherichia coli KO11FL	[]		
[]	COMPLETE		2012-06-19 00:00:00	[]	2012-04-06 00:00:00					566546	[]		PRJNA162101	162101		Escherichia coli W	[]		
[]	COMPLETE		2012-06-15 00:00:00	[]	2011-05-28 00:00:00					981539	[]		PRJDA162103	162103		Streptococcus gallolyticus subsp. gallolyticus ATCC 43143	[]		
[]	COMPLETE		2012-06-15 00:00:00	[]	2011-04-08 00:00:00					984129	[]		PRJNA162105	162105		Francisella cf. novicida Fx1	[]		
[]	COMPLETE		2012-05-16 00:00:00	[]	2011-04-08 00:00:00					676032	[]		PRJNA162107	162107		Francisella cf. novicida 3523	[]		
[]	COMPLETE		2012-06-15 00:00:00	[]	2011-02-16 00:00:00					984892	[]		PRJNA162109	162109		Staphylococcus pseudintermedius ED99	[]		
[]	COMPLETE		2012-06-15 00:00:00	[]	2011-11-01 00:00:00					993512	[]		PRJNA162111	162111		Streptococcus suis A7	[]		
[]	COMPLETE		2012-06-15 00:00:00	[]	2011-04-05 00:00:00					996285	[]		PRJNA162113	162113		Pseudomonas stutzeri DSM 4166	[]		
[]	COMPLETE		2012-05-04 00:00:00	[]	2011-10-06 00:00:00					1072459	[]		PRJNA162115	162115		Escherichia coli O7:K1 str. CE10	[]		
[]	COMPLETE		2012-06-15 00:00:00	[]	2012-04-12 00:00:00					997761	[]		PRJNA162117	162117		Paenibacillus mucilaginosus K02	[]		
[]	COMPLETE		2012-06-15 00:00:00	[]	2011-04-01 00:00:00					998820	[]		PRJNA162119	162119		Lactobacillus casei BD-II	[]		
[]	COMPLETE		2012-06-15 00:00:00	[]	2011-04-01 00:00:00					999378	[]		PRJNA162121	162121		Lactobacillus casei LC2W	[]		
[]	COMPLETE		2012-06-15 00:00:00	[]	2011-10-25 00:00:00					1005041	[]		PRJNA162123	162123		Streptococcus suis SS12	[]		
[]	COMPLETE		2012-06-15 00:00:00	[]	2011-10-25 00:00:00					1005042	[]		PRJNA162125	162125		Streptococcus suis D9	[]		
[]	COMPLETE		2012-06-15 00:00:00	[]	2011-10-25 00:00:00					1004952	[]		PRJNA162127	162127		Streptococcus suis D12	[]		
[]	COMPLETE		2012-06-14 00:00:00	[]	2012-04-09 00:00:00					798128	[]		PRJNA162129	162129		Thermus thermophilus JL-18	[]		
[]	COMPLETE		2012-06-15 00:00:00	[]	2011-06-14 00:00:00					1030009	[]		PRJNA162131	162131		Listeria monocytogenes M7	[]		
[]	COMPLETE		2012-06-15 00:00:00	[]	2011-05-27 00:00:00					1031711	[]		PRJNA162133	162133		Ralstonia solanacearum Po82	[]		
[]	COMPLETE		2012-06-15 00:00:00	[]	2011-06-15 00:00:00					1031710	[]		PRJNA162135	162135		Oligotropha carboxidovorans OM4	[]		
[]	COMPLETE		2012-06-15 00:00:00	[]	2011-06-08 00:00:00					1031709	[]		PRJNA162137	162137		Propionibacterium acnes 6609	[]		
[]	COMPLETE		2012-06-15 00:00:00	[]	2011-05-25 00:00:00					1033813	[]		PRJNA162139	162139		Escherichia coli NA114	[]		
[]	COMPLETE		2012-06-17 00:00:00	[]	2012-04-13 00:00:00					1155084	[]		PRJNA162141	162141		Staphylococcus aureus subsp. aureus 71193	[]		
[]	COMPLETE		2012-06-15 00:00:00	[]	2011-06-22 00:00:00					1034809	[]		PRJEA162143	162143		Staphylococcus lugdunensis N920143	[]		
[]	COMPLETE		2012-05-16 00:00:00	[]	2011-06-27 00:00:00					347253	[]		PRJEA162145	162145		Streptococcus salivarius JIM8777	[]		
[]	COMPLETE		2012-06-27 00:00:00	[]	2011-07-12 00:00:00					1049565	[]		PRJNA162147	162147		Klebsiella pneumoniae KCTC 2242	[]		
[]	COMPLETE		2012-06-16 00:00:00	[]	2011-09-15 00:00:00					1036743	[]		PRJNA162149	162149		Rhodospirillum rubrum F11	[]		
[]	COMPLETE		2012-05-15 00:00:00	[]	2011-07-05 00:00:00					1046629	[]		PRJNA162151	162151		Streptococcus salivarius 57.I	[]		
[]	COMPLETE		2012-05-11 00:00:00	[]	2012-02-01 00:00:00					1048689	[]		PRJNA162153	162153		Escherichia coli O55:H7 str. RM12579	[]		
[]	COMPLETE		2012-05-03 00:00:00	[]	2011-06-30 00:00:00					1051072	[]		PRJNA162155	162155		Streptococcus equi subsp. zooepidemicus ATCC 35246	[]		
[]	COMPLETE		2012-06-16 00:00:00	[]	2011-07-04 00:00:00					1051074	[]		PRJEA162157	162157		Streptococcus thermophilus JIM 8232	[]		
[]	COMPLETE		2012-06-16 00:00:00	[]	2011-08-05 00:00:00					1052684	[]		PRJEA162159	162159		Paenibacillus polymyxa M1	[]		
[]	COMPLETE		2012-06-20 00:00:00	[]	2011-11-11 00:00:00					1064539	[]		PRJEA162161	162161		Azospirillum brasilense Sp245	[]		
[]	COMPLETE		2012-06-16 00:00:00	[]	2012-04-23 00:00:00					1074252	[]		PRJEA162163	162163		Staphylococcus aureus subsp. aureus HO 5096 0412	[]		
[]	COMPLETE		2012-05-09 00:00:00	[]	2011-12-22 00:00:00					1081646	[]		PRJNA162165	162165		Borrelia garinii BgVir	[]		
[]	COMPLETE		2012-09-05 00:00:00	[]	2012-04-18 00:00:00					1087451	[]		PRJNA162167	162167		Corynebacterium pseudotuberculosis 31	[]		
[]	COMPLETE		2012-06-16 00:00:00	[]	2011-11-03 00:00:00					1088720	[]		PRJNA162169	162169		Lactobacillus rhamnosus ATCC 8530	[]		
[]	COMPLETE		2012-06-18 00:00:00	[]	2011-10-07 00:00:00					487215	[]		PRJNA162171	162171		Streptococcus pyogenes Alab49	[]		
[]	COMPLETE		2012-08-22 00:00:00	[]	2011-09-30 00:00:00					1089456	[]		PRJDA162173	162173		Pseudomonas aeruginosa NCGM2.S1	[]		
[]	COMPLETE		2012-07-12 00:00:00	[]	2012-04-10 00:00:00					1089446	[]		PRJNA162175	162175		Corynebacterium pseudotuberculosis 267	[]		
[]	COMPLETE		2012-06-16 00:00:00	[]	2011-10-20 00:00:00					1091045	[]		PRJNA162177	162177		Propionibacterium acnes ATCC 11828	[]		
[]	COMPLETE		2012-08-08 00:00:00	[]	2012-03-20 00:00:00					1091501	[]		PRJNA162179	162179		Mycobacterium tuberculosis RGTB423	[]		
[]	COMPLETE		2012-06-16 00:00:00	[]	2011-10-28 00:00:00					1095774	[]		PRJNA162181	162181		Pantoea ananatis PA13	[]		
[]	COMPLETE		2012-08-23 00:00:00	[]	2012-02-24 00:00:00					1097669	[]		PRJEA162183	162183		Mycobacterium tuberculosis UT205	[]		
[]	COMPLETE		2012-07-13 00:00:00	[]	2012-04-17 00:00:00					1126011	[]		PRJNA162185	162185		Listeria monocytogenes 07PF0776	[]		
[]	COMPLETE		2012-06-15 00:00:00	[]	2011-12-27 00:00:00					1003195	[]		PRJNA162187	162187		Streptomyces cattleya NRRL 8057 = DSM 46488	[]		
[]	COMPLETE		2012-07-12 00:00:00	[]	2012-04-20 00:00:00					1127744	[]		PRJNA162189	162189		Bacillus sp. JS	[]		
[]	COMPLETE		2012-07-12 00:00:00	[]	2012-03-06 00:00:00					1130804	[]		PRJNA162191	162191		Streptococcus pneumoniae ST556	[]		
[]	COMPLETE		2012-07-12 00:00:00	[]	2012-04-18 00:00:00					1157951	[]		PRJNA162193	162193		Providencia stuartii MRSN 2154	[]		
[]	COMPLETE		2012-07-12 00:00:00	[]	2012-04-10 00:00:00					1160717	[]		PRJNA162195	162195		Salmonella enterica subsp. enterica serovar Heidelberg str. B182	[]		
[]	COMPLETE		2012-06-27 00:00:00	[]	2012-03-06 00:00:00					1309	[]		PRJDA162197	162197		Streptococcus mutans	[]		
[]	COMPLETE		2012-06-17 00:00:00	[]	2012-04-11 00:00:00					1163399	[]		PRJEA162199	162199		Stenotrophomonas maltophilia D457	[]		
[]	COMPLETE		2012-06-17 00:00:00	[]	2012-04-10 00:00:00					1163730	[]		PRJNA162201	162201		Fervidicoccus fontis Kam940	[]		
[]	COMPLETE		2012-08-02 00:00:00	[]	2012-03-27 00:00:00					1163748	[]		PRJEA162203	162203		Marinobacter hydrocarbonoclasticus ATCC 49840	[]		
[]	COMPLETE		2012-06-17 00:00:00	[]	2012-04-19 00:00:00					1163739	[]		PRJNA162205	162205		Helicobacter pylori Shi417	[]		
[]	COMPLETE		2012-06-17 00:00:00	[]	2012-04-19 00:00:00					1163740	[]		PRJNA162207	162207		Helicobacter pylori Shi112	[]		
[]	COMPLETE		2012-06-17 00:00:00	[]	2012-04-19 00:00:00					1163741	[]		PRJNA162209	162209		Helicobacter pylori Shi169	[]		
[]	COMPLETE		2012-06-17 00:00:00	[]	2012-04-19 00:00:00					1163742	[]		PRJNA162211	162211		Helicobacter pylori PeCan18	[]		
[]	COMPLETE		2012-06-17 00:00:00	[]	2012-04-19 00:00:00					1163743	[]		PRJNA162213	162213		Helicobacter pylori HUP-B14	[]		
[]	COMPLETE		2012-06-17 00:00:00	[]	2012-04-19 00:00:00					1163745	[]		PRJNA162215	162215		Helicobacter cetorum MIT 99-5656	[]		
[]	COMPLETE		2012-06-12 00:00:00	[]	2012-04-19 00:00:00					182217	[]		PRJNA162217	162217		Helicobacter cetorum MIT 00-7128	[]		
[]	COMPLETE		2012-07-12 00:00:00	[]	2012-04-20 00:00:00					1172562	[]		PRJDA162219	162219		Helicobacter cinaedi PAGU611	[]		
[]	COMPLETE		2012-05-09 00:00:00	[]	2011-12-12 00:00:00					134676	[]		PRJNA162333	162333		Actinoplanes sp. SE50/110	[]		
[]	COMPLETE		2012-07-12 00:00:00	[]	2012-04-20 00:00:00					1155096	[]		PRJNA162335	162335		Borrelia crocidurae str. Achema	[]		
[]	COMPLETE		2012-05-09 00:00:00	[]	2012-03-12 00:00:00					745776	[]		PRJNA162509	162509		Deinococcus gobiensis I-0	[]		
[]	COMPLETE		2012-06-27 00:00:00	[]	2012-04-30 00:00:00					884204	[]		PRJNA162511	162511		Burkholderia pseudomallei 1026b	[]		
[]	COMPLETE		2012-07-12 00:00:00	[]	2012-04-30 00:00:00					703613	[]		PRJNA162513	162513		Bifidobacterium animalis subsp. animalis ATCC 25527	[]		
[]	COMPLETE		2012-05-10 00:00:00	[]	2012-05-02 00:00:00					889738	[]		PRJNA162739	162739		Acinetobacter baumannii MDR-TJ	[]		
[]	COMPLETE		2012-05-10 00:00:00	[]	2012-05-03 00:00:00					754476	[]		PRJNA162947	162947		Methylophaga sp. JAM1	[]		
[]	COMPLETE		2012-05-10 00:00:00	[]	2012-05-03 00:00:00					754477	[]		PRJNA162949	162949		Methylophaga sp. JAM7	[]		
[]	COMPLETE		2012-05-10 00:00:00	[]	2012-05-04 00:00:00					246198	[]		PRJNA163151	163151		Prevotella intermedia 17	[]		
[]	COMPLETE		2012-05-16 00:00:00	[]	2012-05-07 00:00:00					1168290	[]		PRJNA163691	163691		Bifidobacterium animalis subsp. lactis B420	[]		
[]	COMPLETE		2012-05-16 00:00:00	[]	2012-05-07 00:00:00					742729	[]		PRJNA163693	163693		Bifidobacterium animalis subsp. lactis Bi-07	[]		
[]	COMPLETE		2012-05-17 00:00:00	[]	2011-04-08 00:00:00					741093	[]		PRJNA163995	163995		Escherichia coli Xuzhou21	[]		
[]	COMPLETE		2012-05-17 00:00:00	[]	2012-05-09 00:00:00					1114965	[]		PRJNA163997	163997		Streptococcus parasanguinis FW213	[]		
[]	COMPLETE		2012-05-17 00:00:00	[]	2012-05-09 00:00:00					1168287	[]		PRJNA164001	164001		Mycobacterium sp. MOTT36Y	[]		
